Instance,Trial,Generation,Time,Best,Worst
uta-s-92,1,0,5.543413162231445,78720.0,672000107742.0
uta-s-92,1,1,11.882338762283325,78720.0,659000109614.0
uta-s-92,1,2,20.522300958633423,78720.0,644000106508.0
uta-s-92,1,3,26.573513507843018,78720.0,628000107064.0
uta-s-92,1,4,32.81821250915527,78720.0,620000106438.0
uta-s-92,1,5,38.00750470161438,78720.0,614000104990.0
uta-s-92,1,6,43.4931321144104,78720.0,611000104746.0
uta-s-92,1,7,49.222575426101685,78720.0,601000104136.0
uta-s-92,1,8,54.702306270599365,78720.0,400000094788.0
uta-s-92,1,9,59.83217787742615,78720.0,324000090144.0
uta-s-92,1,10,65.74822187423706,78720.0,304000090010.0
uta-s-92,1,11,72.03974509239197,78720.0,280000086972.0
uta-s-92,1,12,77.87356877326965,78720.0,268000089652.0
uta-s-92,1,13,83.0298523902893,78720.0,202000085992.0
uta-s-92,1,14,88.0520703792572,78720.0,162000085006.0
uta-s-92,1,15,93.44648003578186,78720.0,156000086614.0
uta-s-92,1,16,99.15347957611084,78720.0,122000083650.0
uta-s-92,1,17,104.0994246006012,78720.0,43000080990.0
uta-s-92,1,18,109.21424269676208,78720.0,15000080284.0
uta-s-92,1,19,114.60645580291748,78720.0,13000080050.0
uta-s-92,1,20,119.91546845436096,78720.0,12000080058.0
uta-s-92,1,21,125.07311987876892,78720.0,7000080054.0
uta-s-92,1,22,130.78638768196106,78720.0,5000078864.0
uta-s-92,1,23,136.09419107437134,78720.0,5000078864.0
uta-s-92,1,24,141.77336263656616,78720.0,5000078864.0
uta-s-92,1,25,147.25671219825745,78720.0,5000078864.0
uta-s-92,1,26,152.4802370071411,78720.0,5000078864.0
uta-s-92,1,27,157.69909930229187,78720.0,5000078864.0
uta-s-92,1,28,162.6375081539154,78720.0,4000080064.0
uta-s-92,1,29,168.03412675857544,78720.0,4000078690.0
uta-s-92,1,30,173.36783361434937,78720.0,4000078690.0
uta-s-92,1,31,178.4029779434204,78720.0,4000078690.0
uta-s-92,1,32,183.81130146980286,78720.0,4000078690.0
uta-s-92,1,33,189.15760231018066,78720.0,4000078690.0
uta-s-92,1,34,194.870947599411,78720.0,3000078714.0
uta-s-92,1,35,199.97912764549255,78720.0,3000078714.0
uta-s-92,1,36,205.24966669082642,78720.0,3000078714.0
uta-s-92,1,37,211.1436686515808,78720.0,3000078714.0
uta-s-92,1,38,216.60339546203613,78720.0,3000078714.0
uta-s-92,1,39,222.06059980392456,78720.0,3000078714.0
uta-s-92,1,40,227.71308255195618,78720.0,3000078714.0
uta-s-92,1,41,233.24812078475952,78720.0,3000078714.0
uta-s-92,1,42,238.84090852737427,78720.0,3000078714.0
uta-s-92,1,43,244.08648705482483,78720.0,3000078714.0
uta-s-92,1,44,249.34885120391846,78720.0,3000078714.0
uta-s-92,1,45,254.71530652046204,78720.0,3000078714.0
uta-s-92,1,46,260.4080832004547,78720.0,3000078714.0
uta-s-92,1,47,265.78057503700256,78720.0,3000078714.0
uta-s-92,1,48,271.30186676979065,78720.0,3000078714.0
uta-s-92,1,49,276.7826178073883,78720.0,3000078714.0
uta-s-92,1,50,281.79022312164307,78720.0,3000078714.0
uta-s-92,1,51,287.39146280288696,78720.0,3000078714.0
uta-s-92,1,52,292.70985651016235,78720.0,3000078714.0
uta-s-92,1,53,297.9272928237915,78720.0,3000078714.0
uta-s-92,1,54,303.12991857528687,78720.0,3000078714.0
uta-s-92,1,55,308.5914328098297,78720.0,3000078714.0
uta-s-92,1,56,313.913729429245,78720.0,3000078714.0
uta-s-92,1,57,319.4529559612274,78720.0,3000078714.0
uta-s-92,1,58,324.85694694519043,78720.0,3000078714.0
uta-s-92,1,59,330.55276346206665,78720.0,3000078714.0
uta-s-92,1,60,336.0025556087494,78720.0,3000078714.0
uta-s-92,1,61,341.65787291526794,78720.0,3000078714.0
uta-s-92,1,62,346.8132965564728,78720.0,3000078714.0
uta-s-92,1,63,352.2483768463135,78720.0,3000078714.0
uta-s-92,1,64,357.71648836135864,78720.0,3000078714.0
uta-s-92,1,65,363.1777801513672,78720.0,3000078714.0
uta-s-92,1,66,368.4714641571045,78720.0,3000078714.0
uta-s-92,1,67,373.96986627578735,78720.0,3000078714.0
