Instance,Trial,Generation,Time,Best,Worst
kfu-s-93,1,0,1.901859998703003,38316.0,340000049912.0
kfu-s-93,1,1,3.489232301712036,38316.0,332000050836.0
kfu-s-93,1,2,5.32765007019043,38316.0,326000048808.0
kfu-s-93,1,3,6.8246824741363525,38316.0,319000049632.0
kfu-s-93,1,4,8.313663005828857,38316.0,315000048430.0
kfu-s-93,1,5,9.842216730117798,38316.0,311000049208.0
kfu-s-93,1,6,11.213711738586426,38316.0,305000048874.0
kfu-s-93,1,7,12.789748668670654,38316.0,293000048520.0
kfu-s-93,1,8,14.256549596786499,38316.0,277000045774.0
kfu-s-93,1,9,15.888739824295044,38312.0,199000043712.0
kfu-s-93,1,10,17.25131320953369,38312.0,129000044376.0
kfu-s-93,1,11,18.911431312561035,38312.0,126000042998.0
kfu-s-93,1,12,20.422579288482666,38312.0,111000040464.0
kfu-s-93,1,13,21.890103816986084,38312.0,101000041214.0
kfu-s-93,1,14,23.396371841430664,38312.0,77000040936.0
kfu-s-93,1,15,24.901354789733887,38312.0,63000039894.0
kfu-s-93,1,16,26.344505786895752,38312.0,53000039988.0
kfu-s-93,1,17,27.801854133605957,38312.0,30000039510.0
kfu-s-93,1,18,29.307912588119507,38312.0,18000039088.0
kfu-s-93,1,19,30.898600339889526,38312.0,12000038518.0
kfu-s-93,1,20,32.47415494918823,38312.0,2000038266.0
kfu-s-93,1,21,33.840827226638794,38312.0,1000038268.0
kfu-s-93,1,22,35.44318723678589,38312.0,1000038268.0
kfu-s-93,1,23,36.895752906799316,38312.0,1000038260.0
kfu-s-93,1,24,38.351526498794556,38312.0,1000038260.0
kfu-s-93,1,25,39.81216859817505,38312.0,1000038260.0
kfu-s-93,1,26,41.36482858657837,38312.0,1000038260.0
kfu-s-93,1,27,42.82315468788147,38312.0,1000038260.0
kfu-s-93,1,28,44.28024172782898,38312.0,1000038260.0
kfu-s-93,1,29,45.856868743896484,38312.0,1000038260.0
kfu-s-93,1,30,47.3852641582489,38312.0,1000038260.0
kfu-s-93,1,31,48.889846086502075,38312.0,1000038260.0
kfu-s-93,1,32,50.52744770050049,38312.0,1000038260.0
kfu-s-93,1,33,52.01067852973938,38312.0,1000038260.0
kfu-s-93,1,34,53.35855507850647,38312.0,1000038260.0
kfu-s-93,1,35,54.81508827209473,38312.0,1000038260.0
kfu-s-93,1,36,56.43113660812378,38312.0,1000038260.0
kfu-s-93,1,37,57.81249761581421,38312.0,1000038260.0
kfu-s-93,1,38,59.23878455162048,38312.0,1000038260.0
kfu-s-93,1,39,60.909064531326294,38312.0,1000038260.0
kfu-s-93,1,40,62.35730695724487,38312.0,1000038260.0
kfu-s-93,1,41,63.83110213279724,38312.0,1000038260.0
kfu-s-93,1,42,65.1964099407196,38312.0,1000038260.0
kfu-s-93,1,43,66.83194375038147,38312.0,1000038260.0
kfu-s-93,1,44,68.11167168617249,38312.0,1000038260.0
kfu-s-93,1,45,69.60360932350159,38312.0,1000038260.0
kfu-s-93,1,46,71.15567827224731,38312.0,1000038260.0
kfu-s-93,1,47,72.51025128364563,38312.0,1000038260.0
kfu-s-93,1,48,73.89653611183167,38312.0,1000038260.0
kfu-s-93,1,49,75.49549341201782,38312.0,1000038260.0
kfu-s-93,1,50,76.99962186813354,38312.0,1000038260.0
kfu-s-93,1,51,78.53792929649353,38312.0,1000038260.0
kfu-s-93,1,52,79.91899824142456,38312.0,1000038260.0
kfu-s-93,1,53,81.4991819858551,38312.0,1000038260.0
kfu-s-93,1,54,82.91254425048828,38312.0,1000038260.0
kfu-s-93,1,55,84.369136095047,38312.0,1000038260.0
kfu-s-93,1,56,85.76735401153564,38312.0,1000038260.0
kfu-s-93,1,57,87.24193406105042,38312.0,1000038260.0
kfu-s-93,1,58,88.72950387001038,38312.0,1000038260.0
kfu-s-93,1,59,90.16476726531982,38312.0,1000038260.0
kfu-s-93,1,60,91.67947602272034,38312.0,1000038260.0
