Instance,Trial,Generation,Time,Best,Worst
yor-f-83,4,52,16.401021242141724,24964.0,4000024874.0
yor-f-83,4,53,16.696062564849854,24964.0,4000024874.0
yor-f-83,4,54,16.979329586029053,24964.0,4000024874.0
yor-f-83,4,55,17.24491834640503,24964.0,4000024870.0
yor-f-83,4,56,17.582995414733887,24964.0,4000024870.0
yor-f-83,4,57,17.8773934841156,24964.0,4000024870.0
yor-f-83,4,58,18.181885957717896,24964.0,4000024870.0
yor-f-83,4,59,18.49751114845276,24964.0,4000024864.0
yor-f-83,4,60,18.79887056350708,24964.0,4000024858.0
yor-f-83,4,61,19.076483249664307,24964.0,4000024858.0
yor-f-83,4,62,19.384159326553345,24964.0,4000024858.0
yor-f-83,4,63,19.7083797454834,24964.0,4000024858.0
yor-f-83,4,64,20.068315505981445,24964.0,4000024858.0
yor-f-83,4,65,20.349629640579224,24964.0,4000024858.0
yor-f-83,4,66,20.62443971633911,24964.0,3000024914.0
yor-f-83,4,67,20.894802808761597,24964.0,3000024890.0
yor-f-83,4,68,21.144930839538574,24964.0,3000024872.0
yor-f-83,4,69,21.4204740524292,24964.0,3000024872.0
yor-f-83,4,70,21.703158378601074,24964.0,3000024870.0
yor-f-83,4,71,22.033979177474976,24964.0,3000024862.0
yor-f-83,4,72,22.361783981323242,24964.0,3000024860.0
yor-f-83,4,73,22.621732711791992,24964.0,3000024860.0
yor-f-83,4,74,22.8725266456604,24964.0,3000024856.0
yor-f-83,4,75,23.175471782684326,24964.0,3000024854.0
yor-f-83,4,76,23.412932872772217,24964.0,3000024854.0
yor-f-83,4,77,23.728618621826172,24964.0,2000024986.0
yor-f-83,4,78,23.999143362045288,24964.0,2000024862.0
yor-f-83,4,79,24.302294969558716,24964.0,2000024856.0
yor-f-83,4,80,24.60629367828369,24964.0,2000024856.0
yor-f-83,4,81,24.90890097618103,24964.0,2000024842.0
yor-f-83,4,82,25.111909866333008,24964.0,2000024842.0
yor-f-83,4,83,25.425000190734863,24964.0,2000024842.0
yor-f-83,4,84,25.738032579421997,24964.0,2000024842.0
yor-f-83,4,85,26.004273176193237,24964.0,2000024842.0
yor-f-83,4,86,26.2508544921875,24964.0,2000024842.0
yor-f-83,4,87,26.53619885444641,24964.0,2000024842.0
yor-f-83,4,88,26.82188081741333,24964.0,2000024842.0
yor-f-83,4,89,27.115809202194214,24964.0,2000024842.0
yor-f-83,4,90,27.42192506790161,24964.0,2000024842.0
yor-f-83,4,91,27.695657968521118,24964.0,2000024842.0
yor-f-83,4,92,27.962890625,24964.0,2000024842.0
yor-f-83,4,93,28.320396900177002,24964.0,2000024842.0
yor-f-83,4,94,28.596588611602783,24964.0,2000024842.0
yor-f-83,4,95,28.87038493156433,24964.0,2000024842.0
yor-f-83,4,96,29.105045557022095,24964.0,2000024842.0
yor-f-83,4,97,29.42419958114624,24964.0,2000024842.0
yor-f-83,4,98,29.670297384262085,24964.0,2000024842.0
yor-f-83,4,99,30.04782462120056,24964.0,2000024842.0
yor-f-83,5,0,0.4378519058227539,25162.0,221000033972.0
yor-f-83,5,1,0.6901991367340088,25162.0,208000032774.0
yor-f-83,5,2,1.0000839233398438,25162.0,182000032528.0
yor-f-83,5,3,1.252770185470581,25162.0,159000030674.0
