Instance,Trial,Generation,Time,Best,Worst
tre-s-92,3,51,29.577821493148804,30238.0,273000039148.0
tre-s-92,3,52,30.042784214019775,30238.0,259000038746.0
tre-s-92,3,53,30.53801727294922,30238.0,216000036868.0
tre-s-92,3,54,31.028205156326294,30238.0,200000036210.0
tre-s-92,3,55,31.59706139564514,30238.0,80000032346.0
tre-s-92,3,56,32.04365372657776,30238.0,30238.0
tre-s-92,3,57,33.15345072746277,30238.0,274000039016.0
tre-s-92,3,58,33.650004625320435,30238.0,263000038484.0
tre-s-92,3,59,34.14509296417236,30238.0,232000038338.0
tre-s-92,3,60,34.62668013572693,30238.0,207000037396.0
tre-s-92,3,61,35.13827204704285,30238.0,104000033074.0
tre-s-92,3,62,35.58415484428406,30238.0,30238.0
tre-s-92,3,63,36.730883836746216,30238.0,273000038678.0
tre-s-92,3,64,37.183682680130005,30214.0,263000039796.0
tre-s-92,3,65,37.67367649078369,30214.0,240000037476.0
tre-s-92,3,66,38.07028269767761,30214.0,212000036192.0
tre-s-92,3,67,38.47498846054077,30214.0,84000032154.0
tre-s-92,3,68,38.941521644592285,30214.0,30238.0
tre-s-92,3,69,39.385910511016846,30214.0,30238.0
tre-s-92,3,70,39.85809922218323,30214.0,30238.0
tre-s-92,3,71,40.28386068344116,30214.0,30214.0
tre-s-92,3,72,41.42569637298584,30214.0,276000038532.0
tre-s-92,3,73,41.889728307724,30214.0,264000037884.0
tre-s-92,3,74,42.43716359138489,30214.0,231000038792.0
tre-s-92,3,75,42.839842796325684,30214.0,207000036244.0
tre-s-92,3,76,43.302634477615356,30214.0,13000030452.0
tre-s-92,3,77,43.80230116844177,30214.0,30214.0
tre-s-92,3,78,44.99172496795654,30214.0,274000042454.0
tre-s-92,3,79,45.43611454963684,30214.0,265000040264.0
tre-s-92,3,80,45.96420216560364,30214.0,233000037422.0
tre-s-92,3,81,46.500213384628296,30214.0,207000037966.0
tre-s-92,3,82,47.03485989570618,30214.0,148000034860.0
tre-s-92,3,83,47.58309626579285,30214.0,29000030820.0
tre-s-92,3,84,48.03345251083374,30214.0,30214.0
tre-s-92,3,85,49.13820457458496,30214.0,273000040940.0
tre-s-92,3,86,49.66242837905884,30214.0,259000040402.0
tre-s-92,3,87,50.05604028701782,30214.0,222000036532.0
tre-s-92,3,88,50.57848024368286,30214.0,209000035424.0
tre-s-92,3,89,51.04559254646301,30214.0,109000032720.0
tre-s-92,3,90,51.55393719673157,30214.0,30214.0
tre-s-92,3,91,52.74024987220764,30214.0,275000041614.0
tre-s-92,3,92,53.19812083244324,30214.0,262000041352.0
tre-s-92,3,93,53.65701651573181,30214.0,218000036978.0
tre-s-92,3,94,54.1867470741272,30214.0,201000037076.0
tre-s-92,3,95,54.60838794708252,30214.0,52000032708.0
tre-s-92,3,96,55.099621057510376,30214.0,30214.0
tre-s-92,3,97,56.08706045150757,30214.0,275000040654.0
tre-s-92,3,98,56.55193495750427,30214.0,263000038502.0
tre-s-92,3,99,57.02022409439087,30214.0,219000036772.0
tre-s-92,4,0,0.6830110549926758,30082.0,276000039628.0
tre-s-92,4,1,1.3006093502044678,30082.0,259000041756.0
tre-s-92,4,2,1.833749771118164,30076.0,235000042522.0
tre-s-92,4,3,2.32342529296875,30076.0,208000035172.0
tre-s-92,4,4,2.779662609100342,30076.0,171000034266.0
tre-s-92,4,5,3.263772964477539,30076.0,141000034568.0
tre-s-92,4,6,3.6923458576202393,30076.0,118000033768.0
tre-s-92,4,7,4.12960147857666,30076.0,77000034030.0
tre-s-92,4,8,4.615483999252319,30076.0,14000030402.0
tre-s-92,4,9,5.143359422683716,30076.0,30092.0
tre-s-92,4,10,5.589022874832153,30076.0,30076.0
tre-s-92,4,11,6.766253471374512,30076.0,272000040242.0
tre-s-92,4,12,7.327831029891968,30076.0,261000040444.0
tre-s-92,4,13,7.833156585693359,30076.0,220000037268.0
tre-s-92,4,14,8.239009857177734,30076.0,175000035348.0
tre-s-92,4,15,8.696574926376343,30076.0,30076.0
tre-s-92,4,16,9.86461067199707,30076.0,275000040004.0
tre-s-92,4,17,10.324744701385498,30076.0,259000040690.0
tre-s-92,4,18,10.803788423538208,30076.0,231000036942.0
tre-s-92,4,19,11.217777967453003,30076.0,211000036942.0
tre-s-92,4,20,11.695992708206177,30076.0,154000034882.0
tre-s-92,4,21,12.175535202026367,30076.0,31000030572.0
tre-s-92,4,22,12.636785984039307,30076.0,30076.0
tre-s-92,4,23,13.68945574760437,30076.0,274000041360.0
tre-s-92,4,24,14.144638061523438,30076.0,261000038694.0
tre-s-92,4,25,14.56755018234253,30076.0,225000037532.0
tre-s-92,4,26,15.030205965042114,30076.0,205000036446.0
tre-s-92,4,27,15.479623556137085,30076.0,30076.0
tre-s-92,4,28,16.60976505279541,30076.0,275000040616.0
tre-s-92,4,29,17.086145162582397,30076.0,265000038358.0
tre-s-92,4,30,17.59765601158142,30076.0,221000037376.0
tre-s-92,4,31,18.005582094192505,30076.0,189000036464.0
tre-s-92,4,32,18.561813592910767,30076.0,30076.0
tre-s-92,4,33,19.52764058113098,30076.0,274000038584.0
tre-s-92,4,34,19.9670991897583,30076.0,261000039748.0
tre-s-92,4,35,20.381818294525146,30076.0,221000037154.0
tre-s-92,4,36,20.89592409133911,30076.0,193000036256.0
tre-s-92,4,37,21.372013092041016,30076.0,117000032926.0
tre-s-92,4,38,21.7650306224823,30076.0,30076.0
tre-s-92,4,39,22.75528645515442,30076.0,275000040928.0
tre-s-92,4,40,23.219491481781006,30076.0,262000040842.0
tre-s-92,4,41,23.729368448257446,30076.0,232000036896.0
tre-s-92,4,42,24.16569757461548,30076.0,202000037574.0
tre-s-92,4,43,24.638253450393677,30076.0,88000032650.0
tre-s-92,4,44,25.118868827819824,30076.0,30076.0
tre-s-92,4,45,26.15378999710083,30076.0,275000042046.0
tre-s-92,4,46,26.579822778701782,30076.0,262000039370.0
tre-s-92,4,47,26.987860679626465,30076.0,223000037304.0
tre-s-92,4,48,27.398882627487183,30076.0,202000037930.0
tre-s-92,4,49,27.91822862625122,30076.0,79000031946.0
tre-s-92,4,50,28.3118097782135,30076.0,30076.0
tre-s-92,4,51,29.42496085166931,30076.0,274000042392.0
tre-s-92,4,52,29.888678550720215,30076.0,259000040770.0
tre-s-92,4,53,30.31913924217224,30076.0,217000036608.0
tre-s-92,4,54,30.820281505584717,30076.0,198000036950.0
tre-s-92,4,55,31.290606260299683,30076.0,30076.0
tre-s-92,4,56,32.28582525253296,30076.0,277000039808.0
tre-s-92,4,57,32.82364892959595,30076.0,265000040164.0
tre-s-92,4,58,33.36489224433899,30076.0,238000038810.0
tre-s-92,4,59,33.84376358985901,30076.0,211000036166.0
tre-s-92,4,60,34.30323004722595,30076.0,163000034608.0
tre-s-92,4,61,34.759965896606445,30076.0,30076.0
tre-s-92,4,62,35.75684189796448,30076.0,273000039792.0
tre-s-92,4,63,36.261537075042725,30076.0,262000039038.0
tre-s-92,4,64,36.863367795944214,30076.0,224000037650.0
tre-s-92,4,65,37.386401414871216,30076.0,210000035618.0
tre-s-92,4,66,37.79956912994385,30076.0,88000032344.0
tre-s-92,4,67,38.258991718292236,30076.0,30076.0
tre-s-92,4,68,39.44641470909119,30076.0,274000039930.0
tre-s-92,4,69,39.89658069610596,30076.0,262000039290.0
tre-s-92,4,70,40.37942123413086,30076.0,219000036600.0
tre-s-92,4,71,40.79678702354431,30076.0,196000036032.0
tre-s-92,4,72,41.236528635025024,30076.0,30076.0
tre-s-92,4,73,42.36271834373474,30076.0,276000038854.0
tre-s-92,4,74,42.835105419158936,30076.0,263000040056.0
tre-s-92,4,75,43.3537323474884,30074.0,228000038188.0
tre-s-92,4,76,43.83276581764221,30074.0,202000037868.0
tre-s-92,4,77,44.311667919158936,30074.0,48000030994.0
tre-s-92,4,78,44.75575566291809,30074.0,30076.0
tre-s-92,4,79,45.259093046188354,30074.0,30076.0
tre-s-92,4,80,45.707645416259766,30074.0,30076.0
tre-s-92,4,81,46.1586480140686,30074.0,30074.0
tre-s-92,4,82,47.19995141029358,30074.0,274000039062.0
tre-s-92,4,83,47.60775971412659,30074.0,259000039762.0
tre-s-92,4,84,48.06650471687317,30074.0,218000037208.0
tre-s-92,4,85,48.51809477806091,30074.0,109000033234.0
tre-s-92,4,86,49.00137901306152,30074.0,30074.0
tre-s-92,4,87,50.05301547050476,30074.0,274000040150.0
tre-s-92,4,88,50.54729199409485,30074.0,262000040924.0
tre-s-92,4,89,51.014912128448486,30074.0,231000036976.0
tre-s-92,4,90,51.47168040275574,30074.0,211000035986.0
tre-s-92,4,91,51.90531086921692,30074.0,154000034460.0
tre-s-92,4,92,52.43164920806885,30074.0,30074.0
tre-s-92,4,93,53.46531271934509,30074.0,272000039354.0
tre-s-92,4,94,53.97852349281311,30074.0,260000038390.0
tre-s-92,4,95,54.45967364311218,30074.0,219000038262.0
tre-s-92,4,96,54.888057231903076,30074.0,201000035964.0
tre-s-92,4,97,55.40781855583191,30074.0,120000033374.0
