Instance,Trial,Generation,Time,Best,Worst
rye-s-93,0,50,349.1286253929138,35704.0,200000041920.0
rye-s-93,0,51,355.03942251205444,35704.0,35704.0
rye-s-93,0,52,368.8921751976013,35704.0,431000055134.0
rye-s-93,0,53,374.9073235988617,35704.0,408000052572.0
rye-s-93,0,54,381.08692502975464,35704.0,332000047646.0
rye-s-93,0,55,387.28129172325134,35704.0,295000048322.0
rye-s-93,0,56,393.4313943386078,35704.0,48000036524.0
rye-s-93,0,57,400.07692646980286,35704.0,35704.0
rye-s-93,0,58,413.49552845954895,35704.0,431000053622.0
rye-s-93,0,59,419.48695182800293,35704.0,409000053026.0
rye-s-93,0,60,425.81059312820435,35704.0,337000046674.0
rye-s-93,0,61,431.98793935775757,35704.0,269000045798.0
rye-s-93,0,62,438.2372782230377,35704.0,31000036388.0
rye-s-93,0,63,443.96122455596924,35704.0,35704.0
rye-s-93,0,64,458.0132715702057,35704.0,429000053728.0
rye-s-93,0,65,464.5650613307953,35704.0,404000050930.0
rye-s-93,0,66,470.9567368030548,35704.0,348000047234.0
rye-s-93,0,67,477.5668969154358,35704.0,314000047678.0
rye-s-93,0,68,483.50710892677307,35704.0,191000041046.0
rye-s-93,0,69,490.17358779907227,35704.0,35704.0
rye-s-93,0,70,503.8072979450226,35704.0,432000053722.0
rye-s-93,0,71,510.50730419158936,35704.0,413000053948.0
rye-s-93,0,72,516.8701977729797,35704.0,340000050338.0
rye-s-93,0,73,523.1569871902466,35704.0,315000045762.0
rye-s-93,0,74,529.6868493556976,35704.0,177000042452.0
rye-s-93,0,75,535.9287848472595,35704.0,35704.0
rye-s-93,0,76,549.536749124527,35704.0,434000053086.0
rye-s-93,0,77,555.3227066993713,35704.0,410000052962.0
rye-s-93,0,78,561.776829957962,35704.0,349000049456.0
rye-s-93,0,79,567.8968677520752,35704.0,303000046464.0
rye-s-93,0,80,574.8034484386444,35704.0,75000038528.0
rye-s-93,0,81,581.7067668437958,35704.0,35704.0
rye-s-93,0,82,596.1779069900513,35704.0,434000050658.0
rye-s-93,0,83,602.822776556015,35704.0,415000054122.0
rye-s-93,0,84,609.4115090370178,35704.0,354000050934.0
rye-s-93,0,85,615.3168697357178,35704.0,310000048740.0
rye-s-93,0,86,621.2768502235413,35704.0,180000042416.0
rye-s-93,0,87,626.4070591926575,35704.0,35704.0
rye-s-93,0,88,640.8837838172913,35704.0,431000052754.0
rye-s-93,0,89,647.3369421958923,35704.0,411000052050.0
rye-s-93,0,90,653.6322431564331,35704.0,332000051796.0
rye-s-93,0,91,659.6203303337097,35704.0,309000047250.0
rye-s-93,0,92,666.0739040374756,35704.0,122000038182.0
rye-s-93,0,93,672.1719317436218,35704.0,35704.0
rye-s-93,0,94,685.7936670780182,35704.0,434000052488.0
rye-s-93,0,95,692.227201461792,35704.0,415000054004.0
rye-s-93,0,96,698.7167828083038,35704.0,338000048096.0
rye-s-93,0,97,704.9066908359528,35704.0,295000046766.0
rye-s-93,0,98,711.499017238617,35704.0,55000037024.0
rye-s-93,0,99,717.4068326950073,35704.0,1000035694.0
rye-s-93,1,0,6.912391901016235,39450.0,434000052646.0
rye-s-93,1,1,13.537285804748535,39450.0,412000053790.0
rye-s-93,1,2,20.077617406845093,39450.0,358000052620.0
rye-s-93,1,3,27.34241557121277,39450.0,323000051706.0
rye-s-93,1,4,34.790003299713135,39450.0,230000047486.0
rye-s-93,1,5,42.61565613746643,39450.0,147000045658.0
rye-s-93,1,6,50.39877724647522,39450.0,24000040536.0
rye-s-93,1,7,57.38295793533325,39450.0,20000040378.0
rye-s-93,1,8,65.62105345726013,39450.0,18000040422.0
rye-s-93,1,9,73.13751196861267,39450.0,17000040414.0
rye-s-93,1,10,81.20665550231934,39450.0,17000040414.0
rye-s-93,1,11,89.16753053665161,39450.0,17000040390.0
rye-s-93,1,12,97.10983467102051,39450.0,17000040390.0
rye-s-93,1,13,104.87989115715027,39450.0,15000040432.0
rye-s-93,1,14,112.06751346588135,39450.0,14000040482.0
rye-s-93,1,15,119.21877980232239,39450.0,14000040424.0
rye-s-93,1,16,126.47722244262695,39450.0,12000040630.0
rye-s-93,1,17,134.45741605758667,39450.0,9000040414.0
rye-s-93,1,18,141.6542272567749,39450.0,9000040412.0
rye-s-93,1,19,148.845538854599,39450.0,9000040412.0
rye-s-93,1,20,155.34713006019592,39450.0,7000040446.0
rye-s-93,1,21,161.61880826950073,39450.0,6000040414.0
rye-s-93,1,22,168.35235238075256,39450.0,6000040414.0
rye-s-93,1,23,175.49228310585022,39450.0,6000040414.0
rye-s-93,1,24,181.6424753665924,39450.0,6000040414.0
rye-s-93,1,25,188.19988679885864,39450.0,6000040414.0
rye-s-93,1,26,196.5829963684082,39450.0,6000040414.0
rye-s-93,1,27,204.50081038475037,39450.0,6000040414.0
rye-s-93,1,28,211.1421332359314,39450.0,6000040414.0
rye-s-93,1,29,218.17258143424988,39450.0,6000040414.0
rye-s-93,1,30,224.60756301879883,39450.0,6000040414.0
rye-s-93,1,31,231.8622944355011,39450.0,5000040542.0
rye-s-93,1,32,238.37450432777405,39450.0,4000040448.0
rye-s-93,1,33,244.86048221588135,39450.0,4000040440.0
rye-s-93,1,34,251.32752561569214,39450.0,4000040440.0
rye-s-93,1,35,257.8374569416046,39450.0,4000040440.0
rye-s-93,1,36,264.2222716808319,39450.0,4000040440.0
rye-s-93,1,37,270.97731757164,39450.0,4000040434.0
rye-s-93,1,38,278.04246068000793,39450.0,4000040434.0
rye-s-93,1,39,284.45747804641724,39450.0,3000040638.0
rye-s-93,1,40,290.82227301597595,39450.0,1000040450.0
rye-s-93,1,41,297.0828769207001,39450.0,1000040450.0
rye-s-93,1,42,302.89769411087036,39450.0,39450.0
rye-s-93,1,43,316.9274055957794,39450.0,433000052342.0
rye-s-93,1,44,323.33951807022095,39450.0,416000053674.0
rye-s-93,1,45,329.7090210914612,39450.0,337000048984.0
rye-s-93,1,46,335.97709250450134,39450.0,299000047602.0
rye-s-93,1,47,342.8390562534332,39450.0,109000041700.0
rye-s-93,1,48,349.10718989372253,39450.0,39450.0
rye-s-93,1,49,363.10047817230225,39450.0,431000053064.0
rye-s-93,1,50,369.7337701320648,39450.0,416000053442.0
rye-s-93,1,51,375.8770956993103,39450.0,338000049024.0
rye-s-93,1,52,381.6901466846466,39450.0,303000047846.0
rye-s-93,1,53,388.3775942325592,39450.0,143000042124.0
rye-s-93,1,54,394.5539104938507,39450.0,39450.0
rye-s-93,1,55,408.6922309398651,39450.0,434000052270.0
rye-s-93,1,56,414.8271734714508,39450.0,416000053484.0
rye-s-93,1,57,421.7199103832245,39450.0,356000050380.0
rye-s-93,1,58,427.60277700424194,39450.0,314000047578.0
rye-s-93,1,59,433.79727244377136,39450.0,160000042928.0
rye-s-93,1,60,440.10910749435425,39450.0,39450.0
rye-s-93,1,61,454.8676006793976,39450.0,433000053978.0
rye-s-93,1,62,461.0971267223358,39450.0,414000054322.0
rye-s-93,1,63,466.87761783599854,39450.0,347000050512.0
rye-s-93,1,64,473.40724420547485,39450.0,312000049994.0
rye-s-93,1,65,479.42737436294556,39450.0,91000041546.0
rye-s-93,1,66,485.80769443511963,39450.0,39450.0
rye-s-93,1,67,499.76330733299255,39450.0,429000053576.0
rye-s-93,1,68,506.38832235336304,39450.0,412000052742.0
rye-s-93,1,69,512.9687819480896,39450.0,333000048924.0
rye-s-93,1,70,518.8470199108124,39450.0,304000048350.0
rye-s-93,1,71,524.9374911785126,39450.0,19000039678.0
rye-s-93,1,72,531.5853815078735,39450.0,39450.0
rye-s-93,1,73,546.2204942703247,39450.0,435000052396.0
rye-s-93,1,74,552.8672111034393,39450.0,409000052430.0
rye-s-93,1,75,559.4884517192841,39450.0,335000051752.0
rye-s-93,1,76,565.6995904445648,39450.0,296000048946.0
rye-s-93,1,77,571.6772513389587,39450.0,39450.0
rye-s-93,1,78,585.7123475074768,39450.0,433000055850.0
rye-s-93,1,79,591.357054233551,39450.0,414000054572.0
rye-s-93,1,80,598.2394509315491,39450.0,328000049230.0
rye-s-93,1,81,605.6124970912933,39450.0,313000049700.0
rye-s-93,1,82,612.9187178611755,39450.0,168000043348.0
rye-s-93,1,83,619.6769495010376,39450.0,39450.0
rye-s-93,1,84,635.1692669391632,39450.0,436000055042.0
rye-s-93,1,85,641.4099733829498,39450.0,413000052048.0
rye-s-93,1,86,648.3852422237396,39450.0,333000049924.0
rye-s-93,1,87,654.7680237293243,39450.0,275000047544.0
rye-s-93,1,88,660.8722677230835,39450.0,3000039516.0
rye-s-93,1,89,667.3423275947571,39450.0,39450.0
rye-s-93,1,90,682.4671642780304,39450.0,435000053358.0
rye-s-93,1,91,688.9352495670319,39450.0,416000054038.0
rye-s-93,1,92,696.087399482727,39450.0,357000050950.0
rye-s-93,1,93,702.9645144939423,39450.0,321000049850.0
rye-s-93,1,94,709.0804233551025,39450.0,271000047430.0
rye-s-93,1,95,716.0473203659058,39450.0,39450.0
rye-s-93,1,96,730.6476438045502,39450.0,432000051908.0
rye-s-93,1,97,737.3181781768799,39450.0,412000052236.0
rye-s-93,1,98,743.8870177268982,39450.0,342000050590.0
rye-s-93,1,99,749.4923236370087,39450.0,306000047530.0
rye-s-93,2,0,13.023269176483154,40516.0,435000052274.0
rye-s-93,2,1,27.413140773773193,40516.0,408000053792.0
rye-s-93,2,2,39.14015460014343,40516.0,352000052510.0
rye-s-93,2,3,45.489973306655884,40516.0,324000048990.0
rye-s-93,2,4,52.06570100784302,40516.0,234000045924.0
rye-s-93,2,5,58.91970133781433,40516.0,192000048640.0
rye-s-93,2,6,66.66993975639343,40516.0,158000047086.0
rye-s-93,2,7,74.34973335266113,40516.0,122000043204.0
rye-s-93,2,8,81.6823742389679,40516.0,38000041782.0
rye-s-93,2,9,88.19006109237671,40516.0,31000040364.0
rye-s-93,2,10,95.33667206764221,40516.0,30000040362.0
rye-s-93,2,11,102.65019679069519,40516.0,30000040214.0
rye-s-93,2,12,109.97140741348267,40516.0,28000040272.0
rye-s-93,2,13,117.86159563064575,40516.0,28000040242.0
rye-s-93,2,14,126.01971459388733,40516.0,28000040212.0
rye-s-93,2,15,132.05635166168213,40516.0,26000040346.0
rye-s-93,2,16,139.73289251327515,40516.0,26000040244.0
rye-s-93,2,17,146.3231451511383,40516.0,26000040224.0
rye-s-93,2,18,153.80457592010498,40516.0,25000040254.0
rye-s-93,2,19,161.08818578720093,40516.0,24000040242.0
rye-s-93,2,20,168.52286624908447,40516.0,23000040250.0
rye-s-93,2,21,174.88483834266663,40516.0,23000040204.0
rye-s-93,2,22,181.60964560508728,40516.0,22000040222.0
rye-s-93,2,23,188.55971884727478,40516.0,22000040216.0
rye-s-93,2,24,195.56464433670044,40516.0,21000040252.0
rye-s-93,2,25,202.74173545837402,40516.0,20000040234.0
rye-s-93,2,26,209.62980914115906,40516.0,20000040182.0
rye-s-93,2,27,216.51133108139038,40516.0,19000040212.0
rye-s-93,2,28,223.35150170326233,40516.0,19000040202.0
rye-s-93,2,29,229.70960116386414,40516.0,18000043000.0
rye-s-93,2,30,236.10791754722595,40516.0,17000040278.0
rye-s-93,2,31,242.71999192237854,40516.0,17000040222.0
rye-s-93,2,32,249.46977734565735,40516.0,17000040210.0
rye-s-93,2,33,255.70499753952026,40516.0,17000040196.0
rye-s-93,2,34,262.4101860523224,40516.0,17000040186.0
rye-s-93,2,35,269.4399275779724,40516.0,17000040186.0
rye-s-93,2,36,275.43747425079346,40516.0,17000040186.0
rye-s-93,2,37,281.9714820384979,40516.0,17000040186.0
rye-s-93,2,38,288.7195887565613,40516.0,17000040186.0
rye-s-93,2,39,295.44652223587036,40516.0,17000040186.0
rye-s-93,2,40,301.9873504638672,40516.0,15000040274.0
rye-s-93,2,41,308.52135252952576,40516.0,15000040212.0
rye-s-93,2,42,314.7297055721283,40516.0,14000040276.0
rye-s-93,2,43,321.40670013427734,40516.0,14000040198.0
rye-s-93,2,44,327.87503242492676,40516.0,14000040144.0
rye-s-93,2,45,333.9855897426605,40516.0,14000040144.0
rye-s-93,2,46,340.6696050167084,40516.0,14000040144.0
rye-s-93,2,47,346.88006377220154,40516.0,14000040144.0
rye-s-93,2,48,353.26968216896057,40516.0,14000040144.0
rye-s-93,2,49,359.61107778549194,40516.0,14000040144.0
rye-s-93,2,50,366.10008096694946,40516.0,14000040144.0
rye-s-93,2,51,372.9197344779968,40516.0,14000040144.0
rye-s-93,2,52,379.21946954727173,40516.0,14000040144.0
rye-s-93,2,53,385.8896026611328,40516.0,14000040144.0
rye-s-93,2,54,391.9999577999115,40516.0,14000040144.0
rye-s-93,2,55,398.52294969558716,40516.0,14000040144.0
rye-s-93,2,56,405.3596885204315,40516.0,14000040144.0
rye-s-93,2,57,411.8012948036194,40516.0,14000040144.0
rye-s-93,2,58,418.3519825935364,40516.0,14000040144.0
rye-s-93,2,59,425.10005736351013,40516.0,14000040144.0
rye-s-93,2,60,431.7636024951935,40516.0,14000040144.0
rye-s-93,2,61,438.5713243484497,40516.0,14000040144.0
rye-s-93,2,62,444.77469754219055,40516.0,14000040144.0
rye-s-93,2,63,451.4598286151886,40516.0,14000040144.0
rye-s-93,2,64,458.28957056999207,40516.0,14000040144.0
rye-s-93,2,65,465.15974164009094,40516.0,14000040144.0
rye-s-93,2,66,471.93203496932983,40516.0,14000040144.0
rye-s-93,2,67,478.3695778846741,40516.0,14000040144.0
rye-s-93,2,68,484.6401252746582,40516.0,14000040144.0
rye-s-93,2,69,491.54979848861694,40516.0,14000040144.0
rye-s-93,2,70,497.8744168281555,40516.0,14000040144.0
rye-s-93,2,71,504.2495987415314,40516.0,14000040144.0
rye-s-93,2,72,511.02327013015747,40516.0,14000040144.0
rye-s-93,2,73,517.6348941326141,40516.0,14000040144.0
rye-s-93,2,74,524.3099074363708,40516.0,14000040144.0
rye-s-93,2,75,530.8000903129578,40516.0,14000040144.0
rye-s-93,2,76,538.0351755619049,40516.0,14000040144.0
rye-s-93,2,77,545.2394335269928,40516.0,14000040144.0
rye-s-93,2,78,551.8199291229248,40516.0,14000040144.0
rye-s-93,2,79,558.8440725803375,40516.0,14000040144.0
rye-s-93,2,80,565.2372410297394,40516.0,14000040144.0
rye-s-93,2,81,572.083526134491,40516.0,14000040144.0
rye-s-93,2,82,578.8070003986359,40516.0,14000040144.0
rye-s-93,2,83,585.6267826557159,40516.0,13000040160.0
rye-s-93,2,84,592.2828140258789,40516.0,13000040160.0
rye-s-93,2,85,598.461122751236,40516.0,13000040160.0
rye-s-93,2,86,605.1224355697632,40516.0,13000040160.0
rye-s-93,2,87,611.2093923091888,40516.0,13000040160.0
rye-s-93,2,88,617.6896169185638,40516.0,13000040160.0
rye-s-93,2,89,624.7117636203766,40516.0,13000040160.0
rye-s-93,2,90,631.5998520851135,40516.0,13000040160.0
rye-s-93,2,91,638.8836290836334,40516.0,13000040160.0
rye-s-93,2,92,646.1175317764282,40516.0,13000040160.0
rye-s-93,2,93,652.3967080116272,40516.0,13000040160.0
rye-s-93,2,94,658.7032766342163,40516.0,13000040160.0
rye-s-93,2,95,665.1295988559723,40516.0,13000040160.0
rye-s-93,2,96,671.5729620456696,40516.0,13000040160.0
rye-s-93,2,97,678.3094847202301,40516.0,13000040160.0
rye-s-93,2,98,685.3348243236542,40516.0,13000040160.0
rye-s-93,2,99,691.7594459056854,40516.0,13000040160.0
rye-s-93,3,0,11.924536228179932,38164.0,433000053218.0
rye-s-93,3,1,21.607717990875244,38164.0,412000055432.0
rye-s-93,3,2,27.747066259384155,38164.0,352000050440.0
rye-s-93,3,3,35.24345636367798,38164.0,318000048334.0
rye-s-93,3,4,42.35668635368347,38164.0,172000044810.0
rye-s-93,3,5,48.52333402633667,38164.0,117000042222.0
rye-s-93,3,6,54.81321096420288,38164.0,92000040092.0
rye-s-93,3,7,61.50320553779602,38164.0,51000039166.0
rye-s-93,3,8,67.62298035621643,38164.0,8000038160.0
rye-s-93,3,9,73.71305680274963,38164.0,1000038120.0
rye-s-93,3,10,80.27327084541321,38164.0,1000038120.0
rye-s-93,3,11,86.59554696083069,38164.0,1000038120.0
rye-s-93,3,12,92.83353042602539,38164.0,1000038120.0
rye-s-93,3,13,98.53540682792664,38164.0,1000038120.0
rye-s-93,3,14,105.00463700294495,38164.0,1000038120.0
rye-s-93,3,15,111.61495566368103,38164.0,1000038120.0
rye-s-93,3,16,118.28073596954346,38164.0,1000038120.0
rye-s-93,3,17,124.68635964393616,38110.0,1000038120.0
rye-s-93,3,18,130.99320936203003,38110.0,1000038120.0
rye-s-93,3,19,137.72326397895813,38110.0,38164.0
rye-s-93,3,20,144.29828524589539,38110.0,38164.0
rye-s-93,3,21,149.4133541584015,38110.0,38164.0
rye-s-93,3,22,155.99329042434692,38110.0,38164.0
rye-s-93,3,23,163.041508436203,38110.0,38150.0
rye-s-93,3,24,169.25559759140015,38110.0,38110.0
rye-s-93,3,25,183.79766130447388,38110.0,436000052316.0
rye-s-93,3,26,190.18059587478638,38110.0,414000052910.0
rye-s-93,3,27,196.362859249115,38110.0,330000047130.0
rye-s-93,3,28,202.60924124717712,38110.0,303000048604.0
rye-s-93,3,29,208.83351588249207,38110.0,38110.0
rye-s-93,3,30,222.773419380188,38110.0,432000053488.0
rye-s-93,3,31,228.93078184127808,38110.0,412000051326.0
rye-s-93,3,32,236.04092502593994,38110.0,342000049330.0
rye-s-93,3,33,242.81329679489136,38110.0,312000047124.0
rye-s-93,3,34,248.68962025642395,38110.0,135000041888.0
rye-s-93,3,35,255.07289004325867,38110.0,38110.0
rye-s-93,3,36,269.05013060569763,38110.0,434000053658.0
rye-s-93,3,37,275.03308510780334,38110.0,401000051422.0
rye-s-93,3,38,281.13474678993225,38110.0,331000050446.0
rye-s-93,3,39,287.54340744018555,38110.0,295000047512.0
rye-s-93,3,40,293.6676330566406,38110.0,77000039500.0
rye-s-93,3,41,300.5566759109497,38110.0,38110.0
rye-s-93,3,42,315.0234546661377,38110.0,434000054646.0
rye-s-93,3,43,321.32503724098206,38110.0,409000052268.0
rye-s-93,3,44,327.93054938316345,38110.0,342000047164.0
rye-s-93,3,45,334.0230441093445,38110.0,307000048052.0
rye-s-93,3,46,340.1609539985657,38110.0,179000043172.0
rye-s-93,3,47,346.610312461853,38110.0,38110.0
rye-s-93,3,48,360.399525642395,38110.0,432000055024.0
rye-s-93,3,49,366.2532570362091,38110.0,408000051696.0
rye-s-93,3,50,372.16301798820496,38110.0,325000049874.0
rye-s-93,3,51,379.13299560546875,38110.0,301000047438.0
rye-s-93,3,52,385.60797929763794,38110.0,57000039468.0
rye-s-93,3,53,392.20309925079346,38110.0,38110.0
rye-s-93,3,54,405.7468378543854,38110.0,431000053730.0
rye-s-93,3,55,411.73297905921936,38110.0,416000053426.0
rye-s-93,3,56,417.622971534729,38110.0,336000049294.0
rye-s-93,3,57,423.8044924736023,38110.0,272000043652.0
rye-s-93,3,58,430.04328989982605,38110.0,38110.0
rye-s-93,3,59,443.99334049224854,38110.0,435000053906.0
rye-s-93,3,60,451.0931122303009,38110.0,414000052166.0
rye-s-93,3,61,456.88316583633423,38110.0,334000050808.0
rye-s-93,3,62,463.72333002090454,38110.0,305000048622.0
rye-s-93,3,63,470.0440936088562,38110.0,171000042910.0
rye-s-93,3,64,477.156849861145,38110.0,38110.0
rye-s-93,3,65,491.5334129333496,38110.0,432000054466.0
rye-s-93,3,66,497.46298360824585,38110.0,402000052268.0
rye-s-93,3,67,503.43299412727356,38110.0,337000048364.0
rye-s-93,3,68,509.7332372665405,38110.0,300000048702.0
rye-s-93,3,69,515.9230356216431,38110.0,137000041088.0
rye-s-93,3,70,522.3342101573944,38110.0,38110.0
rye-s-93,3,71,536.6386313438416,38110.0,432000052664.0
rye-s-93,3,72,542.7955958843231,38110.0,413000052796.0
rye-s-93,3,73,549.3133709430695,38110.0,357000049654.0
rye-s-93,3,74,555.3827459812164,38110.0,310000048928.0
rye-s-93,3,75,561.7962741851807,38110.0,149000040878.0
rye-s-93,3,76,568.3649282455444,38110.0,38110.0
rye-s-93,3,77,583.1932761669159,38110.0,438000055074.0
rye-s-93,3,78,589.2030169963837,38110.0,412000052902.0
rye-s-93,3,79,595.4829983711243,38110.0,332000049218.0
rye-s-93,3,80,601.853298664093,38110.0,297000048954.0
rye-s-93,3,81,608.114419221878,38110.0,38110.0
rye-s-93,3,82,622.2932074069977,38110.0,433000052250.0
rye-s-93,3,83,628.4790933132172,38110.0,413000053958.0
rye-s-93,3,84,635.1064829826355,38110.0,338000047852.0
rye-s-93,3,85,641.1799647808075,38110.0,303000049050.0
rye-s-93,3,86,647.4348936080933,38110.0,124000040018.0
rye-s-93,3,87,653.206307888031,38110.0,38110.0
rye-s-93,3,88,667.2008023262024,38110.0,434000054468.0
rye-s-93,3,89,673.3168566226959,38110.0,412000054494.0
rye-s-93,3,90,679.1545538902283,38110.0,323000051014.0
rye-s-93,3,91,685.9727854728699,38110.0,283000046500.0
rye-s-93,3,92,692.1230499744415,38110.0,38110.0
rye-s-93,3,93,706.4362428188324,38110.0,435000051564.0
rye-s-93,3,94,713.158153295517,38110.0,414000053138.0
rye-s-93,3,95,719.6731162071228,38110.0,344000050206.0
rye-s-93,3,96,726.203076839447,38110.0,313000048310.0
rye-s-93,3,97,732.3638415336609,38110.0,107000040320.0
rye-s-93,3,98,738.3927145004272,38110.0,38110.0
rye-s-93,3,99,752.4930429458618,38110.0,428000053636.0
rye-s-93,4,0,6.258129596710205,38228.0,431000054304.0
rye-s-93,4,1,15.124843835830688,38228.0,417000051262.0
rye-s-93,4,2,21.918829441070557,38228.0,359000050130.0
rye-s-93,4,3,27.768066883087158,38228.0,316000050562.0
rye-s-93,4,4,34.10281229019165,38228.0,200000047046.0
rye-s-93,4,5,40.513798236846924,38228.0,167000044786.0
rye-s-93,4,6,46.71961188316345,38228.0,114000041382.0
rye-s-93,4,7,53.99766755104065,38228.0,57000042556.0
rye-s-93,4,8,60.863341331481934,38228.0,23000038430.0
rye-s-93,4,9,67.03787755966187,38228.0,14000038182.0
rye-s-93,4,10,73.67027997970581,38228.0,14000038182.0
rye-s-93,4,11,79.57821154594421,38228.0,14000038134.0
rye-s-93,4,12,85.92702889442444,38228.0,8000038164.0
rye-s-93,4,13,92.36133217811584,38228.0,8000038164.0
rye-s-93,4,14,99.28195238113403,38228.0,8000038164.0
rye-s-93,4,15,105.97450637817383,38228.0,8000038164.0
rye-s-93,4,16,112.36112093925476,38228.0,8000038164.0
rye-s-93,4,17,118.69414925575256,38228.0,8000038164.0
rye-s-93,4,18,125.85811114311218,38228.0,8000038164.0
rye-s-93,4,19,133.20703959465027,38228.0,8000038164.0
rye-s-93,4,20,140.05533385276794,38228.0,8000038164.0
rye-s-93,4,21,146.39672684669495,38228.0,8000038164.0
rye-s-93,4,22,152.8636462688446,38228.0,8000038164.0
rye-s-93,4,23,159.33518433570862,38228.0,8000038164.0
rye-s-93,4,24,166.00455832481384,38228.0,8000038164.0
rye-s-93,4,25,172.52629923820496,38228.0,8000038164.0
rye-s-93,4,26,179.12385034561157,38228.0,8000038164.0
rye-s-93,4,27,185.55481433868408,38228.0,8000038164.0
rye-s-93,4,28,191.94059133529663,38228.0,8000038164.0
rye-s-93,4,29,198.19602584838867,38228.0,8000038164.0
rye-s-93,4,30,204.61708736419678,38228.0,8000038164.0
rye-s-93,4,31,211.08417224884033,38228.0,8000038164.0
rye-s-93,4,32,217.88518571853638,38228.0,8000038164.0
rye-s-93,4,33,225.01041316986084,38228.0,8000038164.0
rye-s-93,4,34,231.44910526275635,38228.0,8000038164.0
rye-s-93,4,35,238.29182934761047,38228.0,8000038164.0
rye-s-93,4,36,244.56435251235962,38228.0,8000038164.0
rye-s-93,4,37,250.50835371017456,38228.0,8000038164.0
rye-s-93,4,38,256.5773346424103,38228.0,8000038164.0
rye-s-93,4,39,263.51502084732056,38228.0,8000038164.0
rye-s-93,4,40,270.22559237480164,38228.0,8000038164.0
rye-s-93,4,41,276.5419816970825,38228.0,8000038164.0
rye-s-93,4,42,283.44201159477234,38228.0,8000038164.0
rye-s-93,4,43,290.4616959095001,38228.0,8000038164.0
rye-s-93,4,44,296.6879999637604,38228.0,8000038164.0
rye-s-93,4,45,303.123352766037,38228.0,8000038164.0
rye-s-93,4,46,309.8920452594757,38228.0,8000038164.0
rye-s-93,4,47,316.1350829601288,38228.0,8000038164.0
rye-s-93,4,48,322.78152322769165,38228.0,8000038164.0
rye-s-93,4,49,329.03391122817993,38228.0,8000038164.0
rye-s-93,4,50,335.47657799720764,38228.0,8000038164.0
rye-s-93,4,51,341.68801283836365,38228.0,8000038164.0
rye-s-93,4,52,348.38020753860474,38228.0,8000038164.0
rye-s-93,4,53,355.1908469200134,38228.0,8000038164.0
